,equipment,model,manufacturer,losses_total,abandoned,abandoned and destroyed,captured,captured and destroyed,damaged,damaged and abandoned,damaged and captured,damaged beyond economical repair,destroyed,sunk,lost_by
172,Towed Artillery,122mm D-30 howitzer,the Soviet Union,10,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,ukraine
173,Towed Artillery,130mm M-46 field gun,the Soviet Union,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ukraine
174,Towed Artillery,152mm D-20 gun-howitzer,the Soviet Union,9,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,ukraine
175,Towed Artillery,152mm 2A36 Giatsint-B field-gun,the Soviet Union,14,0.0,9.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,ukraine
176,Towed Artillery,152mm 2A65 Msta-B howitzer,the Soviet Union,6,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,ukraine
177,Towed Artillery,155mm FH-70 howitzer,Estonia,4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,ukraine
178,Towed Artillery,155mm TRF1 howitzer,France,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,ukraine
179,Towed Artillery,155mm M777A2 howitzer,the United States,67,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,36.0,0.0,ukraine
180,Towed Artillery,Unknown towed artillery,Ukraine,24,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,18.0,0.0,ukraine
181,Self-Propelled Artillery,120mm Bars-8MMK,Ukraine,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,ukraine
182,Self-Propelled Artillery,120mm BTR-3M2,Ukraine,3,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,ukraine
183,Self-Propelled Artillery,120mm 2S9 Nona,the Soviet Union,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,ukraine
184,Self-Propelled Artillery,120mm BRM-1K with 2S9 Nona turret,the Soviet Union,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,ukraine
185,Self-Propelled Artillery,120mm М1064А3,the United States,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,ukraine
186,Self-Propelled Artillery,120mm Alakran,Spain,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,ukraine
187,Self-Propelled Artillery,122mm 2S1 Gvozdika,the Soviet Union,78,0.0,0.0,13.0,0.0,12.0,0.0,0.0,0.0,53.0,0.0,ukraine
188,Self-Propelled Artillery,152mm 2S3 Akatsiya,the Soviet Union,36,0.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,25.0,0.0,ukraine
189,Self-Propelled Artillery,152mm 2S5 Giatsint-S,the Soviet Union,3,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,ukraine
190,Self-Propelled Artillery,152mm 2S19 Msta-S,the Soviet Union,5,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,ukraine
191,Self-Propelled Artillery,155mm M109A3/A4/A5/A6/L,Norway,35,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,22.0,0.0,ukraine
192,Self-Propelled Artillery,155mm AHS Krab,Poland,21,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,18.0,0.0,ukraine
193,Self-Propelled Artillery,203mm 2S7 Pion,the Soviet Union,9,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,ukraine
194,Self-Propelled Artillery,155mm ShKH Zuzana 2,Slovakia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,ukraine
195,Self-Propelled Artillery,155mm Caesar 6x6,France,4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,ukraine
196,Self-Propelled Artillery,155mm Caesar 8x8,France,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,ukraine
197,Self-Propelled Artillery,155mm Panzerhaubitze 2000,Germany,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ukraine
198,Self-Propelled Artillery,152mm ShKH vz. 77 DANA,the Czech Republic,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ukraine
199,Self-Propelled Artillery,155mm AS-90,the United Kingdom,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,ukraine
200,Self-Propelled Artillery,Unknown SPG,Ukraine,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,ukraine
201,Multiple Rocket Launchers,80mm B-8 makeshift MRL,Ukraine,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,ukraine
202,Multiple Rocket Launchers,122mm BM-21 Grad,the Soviet Union,38,0.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,25.0,0.0,ukraine
203,Multiple Rocket Launchers,122mm Bastion-1,Ukraine,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,ukraine
204,Multiple Rocket Launchers,220mm BM-27 Uragan,the Soviet Union,6,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,ukraine
205,Multiple Rocket Launchers,220mm Bureviy,Ukraine,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,ukraine
206,Multiple Rocket Launchers,122mm RM-70,the Czech Republic,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,ukraine
207,Anti-Aircraft Guns,23mm ZU-23,the Soviet Union,3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ukraine
208,Anti-Aircraft Guns,23mm 23 ItK 61,Finland,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ukraine
209,Self-Propelled Anti-Aircraft Guns,BTR-ZD Skrezhet,the Soviet Union,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ukraine
210,Self-Propelled Anti-Aircraft Guns,ZSU-23-4 Shilka,the Soviet Union,5,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,ukraine
211,Self-Propelled Anti-Aircraft Guns,2K22M Tunguska-M,the Soviet Union,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ukraine
212,Surface-To-Air Missile Systems,9K33 Osa,the Soviet Union,18,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,12.0,0.0,ukraine
213,Surface-To-Air Missile Systems,9K35 Strela-10,the Soviet Union,22,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,18.0,0.0,ukraine
214,Surface-To-Air Missile Systems,Stormer HVM,the United Kingdom,3,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,ukraine
215,Surface-To-Air Missile Systems,9A310M1 TELAR (for Buk-M1),the Soviet Union,13,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,ukraine
216,Surface-To-Air Missile Systems,9A39M1 TEL (for Buk-M1),the Soviet Union,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,ukraine
217,Surface-To-Air Missile Systems,9A330 Tor TLAR (for 9K330 Tor),the Soviet Union,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ukraine
218,Surface-To-Air Missile Systems,5P851A (Launcher for S-300PT-1A),the Soviet Union,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,ukraine
219,Surface-To-Air Missile Systems,5P85D (launcher for S-300PS),the Soviet Union,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,ukraine
220,Surface-To-Air Missile Systems,5P85S (launcher for S-300PS),the Soviet Union,13,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,ukraine
221,Surface-To-Air Missile Systems,5P85D/S (launcher for S-300PS),the Soviet Union,22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,ukraine
222,Surface-To-Air Missile Systems,Launcher for S-300,the Soviet Union,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,ukraine
223,Radars And Communications Equipment,P-14 'Tall King',the Soviet Union,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ukraine
224,Radars And Communications Equipment,P-18 'Spoon Rest D',the Soviet Union,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,ukraine
225,Radars And Communications Equipment,P-18 'Malakhit',Ukraine,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,ukraine
